201804241100,4,24,11,0,287.23,1029,41,2.37,149.5,75,80
201804241101,4,24,11,1,287.23,1029,41,2.37,149.5,75,80
201804241102,4,24,11,2,287.23,1029,41,2.37,149.5,75,80
201804241103,4,24,11,3,287.23,1029,41,2.37,149.5,75,80
201804241104,4,24,11,4,287.23,1029,41,2.37,149.5,75,80
201804241105,4,24,11,5,287.23,1029,41,2.37,149.5,75,80
201804241106,4,24,11,6,287.23,1029,41,2.37,149.5,75,80
201804241107,4,24,11,7,287.23,1029,41,2.37,149.5,75,80
201804241108,4,24,11,8,287.23,1029,41,2.37,149.5,75,80
201804241109,4,24,11,9,287.23,1029,41,2.37,149.5,75,80
201804241110,4,24,11,10,288.84,1030,36,2.1,80,1,80
201804241111,4,24,11,11,288.84,1030,36,2.1,80,1,80
201804241112,4,24,11,12,288.84,1030,36,2.1,80,1,80
201804241113,4,24,11,13,288.84,1030,36,2.1,80,1,80
201804241114,4,24,11,14,288.84,1030,36,2.1,80,1,80
201804241115,4,24,11,15,288.84,1030,36,2.1,80,1,80
