201804241000,4,24,10,0,284.92,1030,62,5.1,160,20,80
201804241001,4,24,10,1,284.92,1030,62,5.1,160,20,80
201804241002,4,24,10,2,287.15,1030,41,2.1,160,1,80
201804241003,4,24,10,3,287.15,1030,41,2.1,160,1,80
201804241004,4,24,10,4,287.15,1030,41,2.1,160,1,80
201804241005,4,24,10,5,287.15,1030,41,2.1,160,1,80
201804241006,4,24,10,6,287.15,1030,41,2.1,160,1,80
201804241007,4,24,10,7,287.15,1030,41,2.1,160,1,80
201804241008,4,24,10,8,287.15,1030,41,2.1,160,1,80
201804241009,4,24,10,9,287.15,1030,41,2.1,160,1,80
201804241010,4,24,10,10,287.15,1030,41,2.1,160,1,80
201804241011,4,24,10,11,287.15,1030,41,2.1,160,1,80
201804241012,4,24,10,12,287.15,1030,41,2.1,160,1,80
201804241013,4,24,10,13,287.15,1030,41,2.1,160,1,80
201804241014,4,24,10,14,287.15,1030,41,2.1,160,1,80
201804241015,4,24,10,15,287.15,1030,41,2.1,160,1,80
201804241016,4,24,10,16,287.15,1030,41,2.1,160,1,80
201804241017,4,24,10,17,287.15,1030,41,2.1,160,1,80
201804241018,4,24,10,18,287.15,1030,41,2.1,160,1,80
201804241019,4,24,10,19,287.15,1030,41,2.1,160,1,80
201804241020,4,24,10,20,287.15,1030,41,2.1,160,1,80
201804241021,4,24,10,21,287.15,1030,41,2.1,160,1,80
201804241034,4,24,10,34,287.23,1029,41,2.37,149.5,75,80
201804241035,4,24,10,35,287.23,1029,41,2.37,149.5,75,80
201804241036,4,24,10,36,287.23,1029,41,2.37,149.5,75,80
201804241037,4,24,10,37,287.23,1029,41,2.37,149.5,75,80
201804241038,4,24,10,38,287.23,1029,41,2.37,149.5,75,80
