201804232300,4,23,23,0,282.77,1031,81,2.86,167.003,1,80
201804232300,4,23,23,0,282.77,1031,81,2.86,167.003,1,80
201804232301,4,23,23,1,282.77,1031,81,2.86,167.003,1,80
201804232302,4,23,23,2,282.77,1031,81,2.86,167.003,1,80
201804232303,4,23,23,3,282.77,1031,81,2.86,167.003,1,80
201804232304,4,23,23,4,282.77,1031,81,2.86,167.003,1,80
201804232305,4,23,23,5,282.77,1031,81,2.86,167.003,1,80
201804232306,4,23,23,6,282.77,1031,81,2.86,167.003,1,80
201804232307,4,23,23,7,282.77,1031,81,2.86,167.003,1,80
201804232308,4,23,23,8,282.77,1031,81,2.86,167.003,1,80
201804232309,4,23,23,9,282.77,1031,81,2.86,167.003,1,80
201804232310,4,23,23,10,282.77,1031,81,2.86,167.003,1,80
201804232311,4,23,23,11,282.77,1031,81,2.86,167.003,1,80
