"2017090800","35","2","224","S","6"
"2017090800","55","2","224","S","0"
"2017090801","15","2","224","S","5"
"2017090801","35","2","224","S","3"
"2017090801","55","2","224","S","-6"
"2017090802","15","2","224","S","0"
"2017090802","35","2","224","S","0"
"2017090802","35","2","224","S","-1"
"2017090803","15","2","224","S","1"
"2017090803","35","2","224","S","3"
"2017090803","55","2","224","S","1"
"2017090804","15","2","224","S","1"
"2017090804","35","2","224","S","0"
"2017090804","55","2","224","S","2"
"2017090805","15","2","224","S","1"
"2017090805","34","2","224","S","2"
"2017090805","45","2","224","S","-1"
"2017090806","07","2","224","S","1"
"2017090806","17","2","224","S","1"
"2017090806","36","2","224","S","0"
"2017090806","36","2","224","S","-1"
"2017090806","40","2","224","S","-3"
"2017090806","57","2","224","S","0"
"2017090806","57","2","224","S","0"
"2017090807","02","2","224","S","1"
"2017090807","02","2","224","S","-1"
"2017090807","11","2","224","S","0"
"2017090807","17","2","224","S","-2"
"2017090807","23","2","224","S","-3"
"2017090807","29","2","224","S","-1"
"2017090807","35","2","224","S","-1"
"2017090807","41","2","224","S","2"
"2017090807","47","2","224","S","0"
"2017090807","47","2","224","S","1"
"2017090807","53","2","224","S","-2"
"2017090807","53","2","224","S","-1"
"2017090808","09","2","224","S","-1"
"2017090808","14","2","224","S","-2"
"2017090808","14","2","224","S","-2"
"2017090808","18","2","224","S","0"
"2017090808","33","2","224","S","2"
"2017090808","39","2","224","S","2"
"2017090808","45","2","224","S","-2"
"2017090808","51","2","224","S","-3"
"2017090808","57","2","224","S","0"
"2017090808","57","2","224","S","-1"
"2017090809","02","2","224","S","0"
"2017090809","02","2","224","S","-3"
"2017090809","08","2","224","S","-3"
"2017090809","15","2","224","S","-1"
"2017090809","21","2","224","S","0"
"2017090809","21","2","224","S","-1"
"2017090809","27","2","224","S","0"
"2017090809","35","2","224","S","3"
"2017090809","35","2","224","S","-1"
"2017090809","59","2","224","S","-4"
"2017090810","07","2","224","S","1"
"2017090810","12","2","224","S","2"
"2017090810","20","2","224","S","0"
"2017090810","20","2","224","S","4"
"2017090810","20","2","224","S","-1"
"2017090810","37","2","224","S","1"
"2017090810","37","2","224","S","-1"
"2017090810","45","2","224","S","-1"
"2017090810","53","2","224","S","1"
"2017090810","53","2","224","S","-1"
"2017090811","17","2","224","S","0"
"2017090811","17","2","224","S","-2"
"2017090811","25","2","224","S","-2"
"2017090811","33","2","224","S","-4"
"2017090811","33","2","224","S","-1"
"2017090811","49","2","224","S","0"
"2017090811","49","2","224","S","-1"
"2017090811","57","2","224","S","-1"
"2017090812","05","2","224","S","0"
"2017090812","05","2","224","S","-1"
"2017090812","21","2","224","S","-3"
"2017090812","21","2","224","S","-2"
"2017090812","37","2","224","S","-3"
"2017090812","45","2","224","S","3"
"2017090812","53","2","224","S","-4"
"2017090813","09","2","224","S","3"
"2017090813","17","2","224","S","2"
"2017090813","17","2","224","S","-1"
"2017090813","25","2","224","S","3"
"2017090813","33","2","224","S","-2"
"2017090813","41","2","224","S","0"
"2017090813","49","2","224","S","0"
"2017090813","49","2","224","S","-1"
"2017090813","57","2","224","S","-4"
"2017090814","05","2","224","S","3"
"2017090814","05","2","224","S","-1"
"2017090814","21","2","224","S","-3"
"2017090814","29","2","224","S","0"
"2017090814","29","2","224","S","-1"
"2017090814","45","2","224","S","1"
"2017090814","53","2","224","S","-4"
"2017090815","01","2","224","S","0"
"2017090815","01","2","224","S","-1"
"2017090815","17","2","224","S","-4"
"2017090815","29","2","224","S","2"
"2017090815","38","2","224","S","-3"
"2017090815","46","2","224","S","-3"
"2017090815","54","2","224","S","2"
"2017090816","02","2","224","S","0"
"2017090816","09","2","224","S","0"
"2017090816","09","2","224","S","-1"
"2017090816","16","2","224","S","-1"
"2017090816","23","2","224","S","-1"
"2017090816","37","2","224","S","1"
"2017090816","44","2","224","S","-3"
"2017090816","51","2","224","S","1"
"2017090816","51","2","224","S","3"
"2017090817","05","2","224","S","0"
"2017090817","05","2","224","S","1"
"2017090817","05","2","224","S","-2"
"2017090817","19","2","224","S","2"
"2017090817","26","2","224","S","1"
"2017090817","26","2","224","S","-2"
"2017090817","40","2","224","S","3"
"2017090817","40","2","224","S","-2"
"2017090817","47","2","224","S","-2"
"2017090817","54","2","224","S","2"
"2017090818","01","2","224","S","3"
"2017090818","08","2","224","S","-2"
"2017090818","15","2","224","S","-1"
"2017090818","22","2","224","S","-3"
"2017090818","29","2","224","S","-1"
"2017090818","36","2","224","S","-1"
"2017090818","50","2","224","S","1"
"2017090818","57","2","224","S","-3"
"2017090819","06","2","224","S","0"
"2017090819","15","2","224","S","1"
"2017090819","21","2","224","S","2"
"2017090819","30","2","224","S","0"
"2017090819","30","2","224","S","-1"
"2017090819","47","2","224","S","-3"
"2017090819","54","2","224","S","4"
"2017090820","03","2","224","S","2"
"2017090820","03","2","224","S","-1"
"2017090820","12","2","224","S","-3"
"2017090820","21","2","224","S","-1"
"2017090820","30","2","224","S","1"
"2017090820","39","2","224","S","2"
"2017090820","48","2","224","S","2"
"2017090820","57","2","224","S","4"
"2017090821","06","2","224","S","3"
"2017090821","15","2","224","S","2"
"2017090821","21","2","224","S","0"
"2017090821","33","2","224","S","4"
"2017090822","10","2","224","S","5"
"2017090822","23","2","224","S","4"
"2017090822","36","2","224","S","2"
"2017090822","48","2","224","S","1"
"2017090822","48","2","224","S","-1"
"2017091104","50","2","235","N","9"
"2017091105","10","2","235","N","0"
"2017091105","10","2","235","N","-1"
"2017091105","41","2","235","N","0"
"2017091105","54","2","235","N","2"
"2017091106","09","2","235","N","0"
"2017091106","21","2","235","N","1"
"2017091106","32","2","235","N","0"
"2017091106","44","2","235","N","0"
"2017091106","44","2","235","N","2"
"2017091106","55","2","235","N","1"
"2017091107","05","2","235","N","1"
"2017091107","15","2","235","N","2"
"2017091107","24","2","235","N","2"
"2017091107","33","2","235","N","0"
"2017091107","33","2","235","N","-2"
"2017091107","42","2","235","N","-1"
"2017091108","00","2","235","N","0"
"2017091108","00","2","235","N","-3"
"2017091108","09","2","235","N","3"
"2017091108","18","2","235","N","3"
"2017091108","18","2","235","N","-1"
"2017091108","27","2","235","N","3"
"2017091108","36","2","235","N","0"
"2017091108","36","2","235","N","-2"
"2017091108","45","2","235","N","1"
"2017091108","45","2","235","N","-1"
"2017091108","54","2","235","N","-4"
"2017091109","03","2","235","N","3"
"2017091109","12","2","235","N","2"
"2017091109","21","2","235","N","1"
"2017091109","21","2","235","N","-1"
"2017091109","30","2","235","N","-4"
"2017091109","39","2","235","N","0"
"2017091109","39","2","235","N","-1"
"2017091109","48","2","235","N","-4"
"2017091109","57","2","235","N","-4"
"2017091110","06","2","235","N","2"
"2017091110","15","2","235","N","0"
"2017091110","15","2","235","N","-1"
"2017091110","24","2","235","N","-3"
"2017091110","33","2","235","N","-1"
"2017091110","42","2","235","N","3"
"2017091110","42","2","235","N","-3"
"2017091110","51","2","235","N","0"
"2017091110","51","2","235","N","-4"
"2017091110","51","2","235","N","-3"
"2017091111","00","2","235","N","2"
"2017091111","09","2","235","N","2"
"2017091111","18","2","235","N","1"
"2017091111","27","2","235","N","1"
"2017091111","32","2","235","N","-3"
"2017091111","40","2","235","N","2"
"2017091111","48","2","235","N","-4"
"2017091111","56","2","235","N","3"
"2017091112","04","2","235","N","3"
"2017091112","12","2","235","N","1"
"2017091112","20","2","235","N","1"
"2017091112","28","2","235","N","0"
"2017091112","36","2","235","N","-3"
"2017091112","44","2","235","N","-4"
"2017091112","52","2","235","N","-4"
"2017091113","00","2","235","N","2"
"2017091113","08","2","235","N","0"
"2017091113","16","2","235","N","1"
"2017091113","24","2","235","N","1"
"2017091113","32","2","235","N","0"
"2017091113","40","2","235","N","0"
"2017091113","48","2","235","N","2"
"2017091113","48","2","235","N","-1"
"2017091114","04","2","235","N","1"
"2017091114","12","2","235","N","0"
"2017091114","20","2","235","N","0"
"2017091114","28","2","235","N","0"
"2017091114","36","2","235","N","2"
"2017091114","44","2","235","N","1"
"2017091114","52","2","235","N","-4"
"2017091115","00","2","235","N","1"
"2017091115","08","2","235","N","2"
"2017091115","16","2","235","N","2"
"2017091115","16","2","235","N","-1"
"2017091115","24","2","235","N","3"
"2017091115","24","2","235","N","-2"
"2017091115","42","2","235","N","0"
"2017091115","46","2","235","N","-2"
