"2017091301","51","1","115","N","4"
"2017091302","11","1","115","N","-6"
"2017091302","31","1","115","N","4"
"2017091302","51","1","115","N","3"
"2017091303","11","1","115","N","1"
"2017091303","31","1","115","N","4"
"2017091303","51","1","115","N","2"
"2017091304","11","1","115","N","6"
"2017091304","31","1","115","N","1"
"2017091304","51","1","115","N","2"
"2017091305","11","1","115","N","0"
"2017091305","31","1","115","N","1"
"2017091305","51","1","115","N","3"
"2017091306","11","1","115","N","3"
"2017091306","25","1","115","N","0"
"2017091306","38","1","115","N","2"
"2017091306","48","1","115","N","1"
"2017091306","58","1","115","N","1"
"2017091307","08","1","115","N","1"
"2017091307","15","1","115","N","2"
"2017091307","23","1","115","N","0"
"2017091307","32","1","115","N","0"
"2017091307","40","1","115","N","2"
"2017091307","47","1","115","N","1"
"2017091307","56","1","115","N","3"
"2017091308","04","1","115","N","-3"
"2017091308","10","1","115","N","1"
"2017091308","16","1","115","N","1"
"2017091308","22","1","115","N","3"
"2017091308","29","1","115","N","-1"
"2017091308","33","1","115","N","1"
"2017091308","33","1","115","N","-1"
"2017091308","38","1","115","N","0"
"2017091308","44","1","115","N","0"
"2017091308","48","1","115","N","0"
"2017091308","48","1","115","N","1"
"2017091308","52","1","115","N","0"
"2017091308","52","1","115","N","2"
"2017091308","58","1","115","N","0"
"2017091308","58","1","115","N","-1"
"2017091309","01","1","115","N","0"
"2017091309","04","1","115","N","1"
"2017091309","08","1","115","N","2"
"2017091309","13","1","115","N","0"
"2017091309","15","1","115","N","0"
"2017091309","15","1","115","N","0"
"2017091309","18","1","115","N","0"
"2017091309","18","1","115","N","-3"
"2017091309","24","1","115","N","1"
"2017091309","24","1","115","N","1"
"2017091309","24","1","115","N","-3"
"2017091309","24","1","115","N","-3"
"2017091309","30","1","115","N","0"
"2017091309","30","1","115","N","-3"
"2017091309","30","1","115","N","-3"
"2017091309","36","1","115","N","0"
"2017091309","36","1","115","N","0"
"2017091309","36","1","115","N","-2"
"2017091309","42","1","115","N","2"
"2017091309","42","1","115","N","-2"
"2017091309","42","1","115","N","-2"
"2017091309","48","1","115","N","0"
"2017091309","48","1","115","N","0"
"2017091309","48","1","115","N","-2"
"2017091309","48","1","115","N","-1"
"2017091309","54","1","115","N","1"
"2017091310","00","1","115","N","0"
"2017091310","00","1","115","N","2"
"2017091310","06","1","115","N","0"
"2017091310","06","1","115","N","0"
"2017091310","12","1","115","N","0"
"2017091310","12","1","115","N","-3"
"2017091310","12","1","115","N","-1"
"2017091310","18","1","115","N","2"
"2017091310","24","1","115","N","1"
"2017091310","24","1","115","N","-2"
"2017091310","24","1","115","N","-2"
"2017091310","30","1","115","N","1"
"2017091310","30","1","115","N","-1"
"2017091310","36","1","115","N","2"
"2017091310","42","1","115","N","1"
"2017091310","42","1","115","N","2"
"2017091310","48","1","115","N","0"
"2017091310","48","1","115","N","-1"
"2017091310","54","1","115","N","-1"
"2017091311","00","1","115","N","-2"
"2017091311","06","1","115","N","-3"
"2017091311","18","1","115","N","0"
"2017091311","18","1","115","N","2"
"2017091311","24","1","115","N","2"
"2017091311","30","1","115","N","0"
"2017091311","36","1","115","N","0"
"2017091311","36","1","115","N","2"
"2017091311","48","1","115","N","0"
"2017091311","48","1","115","N","2"
"2017091311","54","1","115","N","1"
"2017091312","00","1","115","N","2"
"2017091312","06","1","115","N","1"
"2017091312","06","1","115","N","-2"
"2017091312","18","1","115","N","2"
"2017091312","18","1","115","N","-1"
"2017091312","30","1","115","N","2"
"2017091312","35","1","115","N","0"
"2017091312","41","1","115","N","2"
"2017091312","41","1","115","N","-2"
"2017091312","53","1","115","N","0"
"2017091312","53","1","115","N","-1"
"2017091313","05","1","115","N","0"
"2017091313","05","1","115","N","-1"
"2017091313","17","1","115","N","1"
"2017091313","23","1","115","N","2"
"2017091313","29","1","115","N","0"
"2017091313","29","1","115","N","-1"
"2017091313","41","1","115","N","-2"
"2017091313","47","1","115","N","0"
"2017091313","53","1","115","N","0"
"2017091313","59","1","115","N","1"
"2017091314","05","1","115","N","0"
"2017091314","05","1","115","N","-1"
"2017091314","17","1","115","N","1"
"2017091314","23","1","115","N","0"
"2017091314","29","1","115","N","1"
"2017091314","35","1","115","N","2"
"2017091314","41","1","115","N","2"
"2017091314","47","1","115","N","1"
"2017091314","53","1","115","N","-1"
"2017091314","59","1","115","N","1"
"2017091314","59","1","115","N","-1"
"2017091315","11","1","115","N","-2"
"2017091315","17","1","115","N","1"
"2017091315","23","1","115","N","-3"
"2017091315","29","1","115","N","0"
"2017091315","35","1","115","N","-2"
"2017091315","35","1","115","N","-2"
"2017091315","41","1","115","N","1"
"2017091315","47","1","115","N","0"
"2017091315","53","1","115","N","-2"
"2017091315","59","1","115","N","-2"
"2017091316","04","1","115","N","-2"
"2017091316","09","1","115","N","-2"
"2017091316","14","1","115","N","1"
"2017091316","14","1","115","N","-2"
"2017091316","19","1","115","N","-3"
"2017091316","25","1","115","N","0"
"2017091316","30","1","115","N","-2"
"2017091316","35","1","115","N","1"
"2017091316","40","1","115","N","-2"
"2017091316","50","1","115","N","0"
"2017091316","50","1","115","N","1"
"2017091316","50","1","115","N","-2"
"2017091316","55","1","115","N","2"
"2017091317","00","1","115","N","2"
"2017091317","10","1","115","N","0"
"2017091317","10","1","115","N","-2"
"2017091317","15","1","115","N","-2"
"2017091317","20","1","115","N","1"
"2017091317","25","1","115","N","1"
"2017091317","30","1","115","N","0"
"2017091317","30","1","115","N","0"
"2017091317","35","1","115","N","2"
"2017091317","35","1","115","N","-1"
"2017091317","40","1","115","N","2"
"2017091317","45","1","115","N","1"
"2017091317","45","1","115","N","-2"
"2017091317","55","1","115","N","0"
"2017091317","55","1","115","N","-2"
"2017091318","00","1","115","N","-2"
"2017091318","05","1","115","N","0"
"2017091318","10","1","115","N","2"
"2017091318","15","1","115","N","0"
"2017091318","15","1","115","N","2"
"2017091318","20","1","115","N","0"
"2017091318","25","1","115","N","0"
"2017091318","25","1","115","N","2"
"2017091318","30","1","115","N","2"
"2017091318","35","1","115","N","2"
"2017091318","35","1","115","N","-2"
"2017091318","40","1","115","N","1"
"2017091318","45","1","115","N","0"
"2017091318","50","1","115","N","2"
"2017091318","50","1","115","N","-2"
"2017091318","55","1","115","N","2"
"2017091319","00","1","115","N","2"
"2017091319","05","1","115","N","0"
"2017091319","05","1","115","N","-2"
"2017091319","10","1","115","N","2"
"2017091319","15","1","115","N","0"
"2017091319","15","1","115","N","2"
"2017091319","20","1","115","N","1"
"2017091319","20","1","115","N","-1"
"2017091319","25","1","115","N","-2"
"2017091319","25","1","115","N","-2"
"2017091319","30","1","115","N","2"
"2017091319","40","1","115","N","0"
"2017091319","40","1","115","N","2"
"2017091319","45","1","115","N","2"
"2017091319","45","1","115","N","-1"
"2017091319","55","1","115","N","0"
"2017091319","55","1","115","N","2"
"2017091320","00","1","115","N","0"
"2017091320","05","1","115","N","0"
"2017091320","10","1","115","N","1"
"2017091320","15","1","115","N","0"
"2017091320","15","1","115","N","-1"
"2017091320","20","1","115","N","-1"
"2017091320","25","1","115","N","-2"
"2017091320","35","1","115","N","0"
"2017091320","35","1","115","N","-2"
"2017091320","45","1","115","N","1"
"2017091320","45","1","115","N","-2"
"2017091320","50","1","115","N","0"
"2017091320","55","1","115","N","0"
"2017091320","59","1","115","N","-2"
"2017091321","04","1","115","N","-2"
"2017091321","08","1","115","N","0"
"2017091321","13","1","115","N","1"
"2017091321","17","1","115","N","2"
"2017091321","22","1","115","N","1"
"2017091321","26","1","115","N","-1"
"2017091321","31","1","115","N","-2"
"2017091321","35","1","115","N","0"
"2017091321","40","1","115","N","-2"
"2017091321","44","1","115","N","1"
"2017091321","44","1","115","N","-1"
"2017091321","53","1","115","N","1"
"2017091321","58","1","115","N","0"
"2017091322","02","1","115","N","1"
"2017091322","02","1","115","N","-1"
"2017091322","07","1","115","N","-1"
"2017091322","16","1","115","N","2"
"2017091322","21","1","115","N","2"
"2017091322","26","1","115","N","1"
"2017091322","31","1","115","N","2"
"2017091322","31","1","115","N","-1"
"2017091322","36","1","115","N","-1"
"2017091322","41","1","115","N","-1"
"2017091322","46","1","115","N","-1"
"2017091201","51","1","115","N","2"
"2017091201","51","1","115","N","6"
"2017091202","11","1","115","N","4"
"2017091202","31","1","115","N","-9"
"2017091202","51","1","115","N","6"
"2017091203","11","1","115","N","7"
"2017091203","31","1","115","N","4"
"2017091203","31","1","115","N","-1"
"2017091203","51","1","115","N","-1"
"2017091204","31","1","115","N","1"
"2017091204","31","1","115","N","-1"
"2017091205","11","1","115","N","0"
"2017091205","31","1","115","N","1"
"2017091205","51","1","115","N","7"
"2017091206","11","1","115","N","1"
"2017091206","25","1","115","N","2"
"2017091206","38","1","115","N","3"
"2017091206","48","1","115","N","4"
"2017091206","58","1","115","N","0"
"2017091207","08","1","115","N","0"
"2017091207","15","1","115","N","0"
"2017091207","23","1","115","N","2"
"2017091207","32","1","115","N","3"
"2017091207","40","1","115","N","2"
"2017091207","47","1","115","N","2"
"2017091207","56","1","115","N","1"
"2017091207","56","1","115","N","-1"
"2017091208","10","1","115","N","-1"
"2017091208","16","1","115","N","2"
"2017091208","22","1","115","N","3"
"2017091208","22","1","115","N","-1"
"2017091208","33","1","115","N","0"
"2017091208","33","1","115","N","-1"
"2017091208","38","1","115","N","2"
"2017091208","44","1","115","N","0"
"2017091208","44","1","115","N","1"
"2017091208","48","1","115","N","0"
"2017091208","52","1","115","N","0"
"2017091208","52","1","115","N","-1"
"2017091208","58","1","115","N","0"
"2017091209","01","1","115","N","0"
"2017091209","04","1","115","N","0"
"2017091209","04","1","115","N","0"
"2017091209","08","1","115","N","0"
"2017091209","08","1","115","N","-1"
"2017091209","13","1","115","N","0"
"2017091209","15","1","115","N","0"
"2017091209","15","1","115","N","1"
"2017091209","18","1","115","N","-3"
"2017091209","18","1","115","N","-3"
"2017091209","18","1","115","N","-2"
"2017091209","24","1","115","N","1"
"2017091209","24","1","115","N","-2"
"2017091209","24","1","115","N","-1"
"2017091209","30","1","115","N","-3"
"2017091209","36","1","115","N","1"
"2017091209","36","1","115","N","-3"
"2017091209","42","1","115","N","1"
"2017091209","42","1","115","N","-3"
"2017091209","48","1","115","N","0"
"2017091209","48","1","115","N","2"
"2017091209","54","1","115","N","1"
"2017091209","54","1","115","N","-1"
"2017091210","00","1","115","N","2"
"2017091210","00","1","115","N","-1"
"2017091210","06","1","115","N","1"
"2017091210","12","1","115","N","2"
"2017091210","12","1","115","N","-1"
"2017091210","18","1","115","N","2"
"2017091210","24","1","115","N","1"
"2017091210","24","1","115","N","-2"
"2017091210","24","1","115","N","-1"
"2017091210","30","1","115","N","-3"
"2017091210","36","1","115","N","1"
"2017091210","36","1","115","N","-1"
"2017091210","42","1","115","N","2"
"2017091210","48","1","115","N","2"
"2017091210","48","1","115","N","-1"
"2017091210","54","1","115","N","-2"
"2017091211","00","1","115","N","-3"
"2017091211","06","1","115","N","-2"
"2017091211","18","1","115","N","-1"
"2017091211","24","1","115","N","-1"
"2017091211","30","1","115","N","0"
"2017091211","30","1","115","N","-3"
"2017091211","36","1","115","N","-3"
"2017091211","42","1","115","N","0"
"2017091211","42","1","115","N","1"
"2017091211","48","1","115","N","0"
"2017091211","54","1","115","N","1"
"2017091211","54","1","115","N","-2"
"2017091212","00","1","115","N","-1"
"2017091212","12","1","115","N","0"
"2017091212","18","1","115","N","0"
"2017091212","18","1","115","N","-3"
"2017091212","24","1","115","N","-2"
"2017091212","30","1","115","N","2"
"2017091212","30","1","115","N","-1"
"2017091212","41","1","115","N","2"
"2017091212","41","1","115","N","-2"
"2017091212","47","1","115","N","-1"
"2017091212","53","1","115","N","-1"
"2017091213","05","1","115","N","0"
"2017091213","05","1","115","N","-1"
"2017091213","17","1","115","N","1"
"2017091213","23","1","115","N","0"
"2017091213","29","1","115","N","-3"
"2017091213","29","1","115","N","-2"
"2017091213","41","1","115","N","2"
"2017091213","41","1","115","N","-1"
"2017091213","53","1","115","N","0"
"2017091213","59","1","115","N","-2"
"2017091214","05","1","115","N","2"
"2017091214","05","1","115","N","-3"
"2017091214","17","1","115","N","1"
"2017091214","23","1","115","N","0"
"2017091214","29","1","115","N","-2"
"2017091214","35","1","115","N","0"
"2017091214","41","1","115","N","2"
"2017091214","47","1","115","N","1"
"2017091214","53","1","115","N","0"
"2017091214","53","1","115","N","-1"
"2017091215","05","1","115","N","0"
"2017091215","11","1","115","N","-2"
"2017091215","17","1","115","N","1"
"2017091215","23","1","115","N","-1"
"2017091215","29","1","115","N","1"
"2017091215","35","1","115","N","2"
"2017091215","41","1","115","N","-2"
"2017091215","47","1","115","N","0"
"2017091215","53","1","115","N","1"
"2017091215","59","1","115","N","-2"
"2017091216","04","1","115","N","1"
"2017091216","04","1","115","N","-1"
"2017091216","14","1","115","N","1"
"2017091216","19","1","115","N","0"
"2017091216","19","1","115","N","-3"
"2017091216","30","1","115","N","2"
"2017091216","35","1","115","N","2"
"2017091216","40","1","115","N","2"
"2017091216","50","1","115","N","0"
"2017091216","50","1","115","N","-2"
"2017091216","55","1","115","N","0"
"2017091217","00","1","115","N","0"
"2017091217","00","1","115","N","-2"
"2017091217","05","1","115","N","1"
"2017091217","10","1","115","N","2"
"2017091217","15","1","115","N","-2"
"2017091217","20","1","115","N","-2"
"2017091217","25","1","115","N","-2"
"2017091217","30","1","115","N","-1"
"2017091217","35","1","115","N","-1"
"2017091217","40","1","115","N","0"
"2017091217","40","1","115","N","-2"
"2017091217","45","1","115","N","0"
"2017091217","45","1","115","N","-2"
"2017091217","50","1","115","N","2"
"2017091217","55","1","115","N","2"
"2017091218","00","1","115","N","0"
"2017091218","00","1","115","N","1"
"2017091218","05","1","115","N","0"
"2017091218","10","1","115","N","2"
"2017091218","10","1","115","N","-2"
"2017091218","15","1","115","N","2"
"2017091218","20","1","115","N","-1"
"2017091218","20","1","115","N","-1"
"2017091218","30","1","115","N","0"
"2017091218","30","1","115","N","-1"
"2017091218","35","1","115","N","0"
"2017091218","40","1","115","N","2"
"2017091218","45","1","115","N","-2"
"2017091218","50","1","115","N","2"
"2017091218","50","1","115","N","-2"
"2017091219","00","1","115","N","0"
"2017091219","05","1","115","N","-2"
"2017091219","05","1","115","N","-2"
"2017091219","10","1","115","N","2"
"2017091219","15","1","115","N","1"
"2017091219","15","1","115","N","-1"
"2017091219","20","1","115","N","-2"
"2017091219","25","1","115","N","-2"
"2017091219","30","1","115","N","0"
"2017091219","35","1","115","N","0"
"2017091219","35","1","115","N","2"
"2017091219","40","1","115","N","2"
"2017091219","45","1","115","N","0"
"2017091219","45","1","115","N","-2"
"2017091219","50","1","115","N","-2"
"2017091220","00","1","115","N","0"
"2017091220","00","1","115","N","2"
"2017091220","00","1","115","N","-2"
"2017091220","05","1","115","N","1"
"2017091220","10","1","115","N","2"
"2017091220","15","1","115","N","0"
"2017091220","15","1","115","N","2"
"2017091220","20","1","115","N","0"
"2017091220","20","1","115","N","-2"
"2017091220","25","1","115","N","2"
"2017091220","30","1","115","N","2"
"2017091220","35","1","115","N","2"
"2017091220","45","1","115","N","0"
"2017091220","45","1","115","N","-1"
"2017091220","50","1","115","N","1"
"2017091220","50","1","115","N","-2"
"2017091220","59","1","115","N","2"
"2017091220","59","1","115","N","-1"
"2017091221","08","1","115","N","2"
"2017091221","13","1","115","N","1"
"2017091221","17","1","115","N","0"
"2017091221","17","1","115","N","-1"
"2017091221","26","1","115","N","1"
"2017091221","35","1","115","N","0"
"2017091221","35","1","115","N","2"
"2017091221","40","1","115","N","0"
"2017091221","49","1","115","N","-1"
"2017091221","53","1","115","N","1"
