201804240500,4,24,5,0,278.47,1030,87,1.31,132.007,1,74
201804240501,4,24,5,1,278.47,1030,87,1.31,132.007,1,74
201804240502,4,24,5,2,278.47,1030,87,1.31,132.007,1,74
201804240503,4,24,5,3,278.47,1030,87,1.31,132.007,1,74
201804240504,4,24,5,4,278.47,1030,87,1.31,132.007,1,74
201804240505,4,24,5,5,278.47,1030,87,1.31,132.007,1,74
201804240506,4,24,5,6,278.47,1030,87,1.31,132.007,1,74
201804240507,4,24,5,7,278.46,1030,87,1.31,132.007,1,74
201804240508,4,24,5,8,278.46,1030,87,1.31,132.007,1,74
201804240509,4,24,5,9,278.46,1030,87,1.31,132.007,1,74
201804240510,4,24,5,10,278.46,1030,87,1.31,132.007,1,74
201804240511,4,24,5,11,278.46,1030,87,1.31,132.007,1,74
201804240512,4,24,5,12,278.46,1030,87,1.31,132.007,1,74
201804240513,4,24,5,13,278.46,1030,87,1.31,132.007,1,74
201804240514,4,24,5,14,278.46,1030,87,1.31,132.007,1,74
201804240515,4,24,5,15,278.46,1030,87,1.31,132.007,1,74
201804240516,4,24,5,16,278.46,1030,87,1.31,132.007,1,74
201804240517,4,24,5,17,278.46,1030,87,1.31,132.007,1,74
201804240518,4,24,5,18,278.46,1030,87,1.31,132.007,1,74
201804240519,4,24,5,19,278.46,1030,87,1.31,132.007,1,74
201804240520,4,24,5,20,278.46,1030,87,1.31,132.007,1,74
201804240521,4,24,5,21,278.46,1030,87,1.31,132.007,1,74
201804240522,4,24,5,22,278.46,1030,87,1.31,132.007,1,74
201804240523,4,24,5,23,278.46,1030,87,1.31,132.007,1,74
201804240524,4,24,5,24,278.46,1030,87,1.31,132.007,1,74
201804240525,4,24,5,25,278.46,1030,87,1.31,132.007,1,74
201804240526,4,24,5,26,278.46,1030,87,1.31,132.007,1,74
201804240527,4,24,5,27,278.46,1030,87,1.31,132.007,1,74
201804240528,4,24,5,28,278.23,1029,87,1.31,132.007,1,74
201804240529,4,24,5,29,278.23,1029,87,1.31,132.007,1,74
201804240530,4,24,5,30,278.23,1029,87,1.31,132.007,1,74
201804240531,4,24,5,31,278.23,1029,87,1.31,132.007,1,74
201804240532,4,24,5,32,278.23,1029,87,1.31,132.007,1,74
201804240533,4,24,5,33,278.23,1029,87,1.31,132.007,1,74
201804240534,4,24,5,34,278.23,1029,87,1.31,132.007,1,74
201804240535,4,24,5,35,278.23,1029,87,1.31,132.007,1,74
201804240536,4,24,5,36,278.23,1029,87,1.31,132.007,1,74
201804240537,4,24,5,37,278.23,1029,87,1.31,132.007,1,74
201804240538,4,24,5,38,278.23,1029,87,1.31,132.007,1,74
201804240539,4,24,5,39,278.22,1029,87,1.31,132.007,1,74
201804240540,4,24,5,40,278.22,1029,87,1.31,132.007,1,74
201804240541,4,24,5,41,278.22,1029,87,1.31,132.007,1,74
201804240542,4,24,5,42,278.22,1029,87,1.31,132.007,1,74
201804240543,4,24,5,43,278.22,1029,87,1.31,132.007,1,74
201804240544,4,24,5,44,278.22,1029,87,1.31,132.007,1,74
201804240545,4,24,5,45,278.22,1029,87,1.31,132.007,1,74
201804240546,4,24,5,46,278.22,1029,87,1.31,132.007,1,74
201804240547,4,24,5,47,278.22,1029,87,1.31,132.007,1,74
201804240548,4,24,5,48,278.22,1029,87,1.31,132.007,1,74
201804240549,4,24,5,49,278.22,1029,87,1.31,132.007,1,74
201804240550,4,24,5,50,278.14,1030,93,1.31,132.007,1,74
201804240551,4,24,5,51,278.14,1030,93,1.31,132.007,1,74
201804240552,4,24,5,52,278.14,1030,93,1.31,132.007,1,74
201804240553,4,24,5,53,278.14,1030,93,1.31,132.007,1,74
201804240554,4,24,5,54,278.14,1030,93,1.31,132.007,1,74
201804240555,4,24,5,55,278.14,1030,93,1.31,132.007,1,74
201804240556,4,24,5,56,278.14,1030,93,1.31,132.007,1,74
201804240557,4,24,5,57,278.14,1030,93,1.31,132.007,1,74
201804240558,4,24,5,58,278.14,1030,93,1.31,132.007,1,74
201804240559,4,24,5,59,278.14,1030,93,1.31,132.007,1,74
