201804232008,4,23,20,8,285.89,1031,46,2.1,180,1,80
201804232009,4,23,20,9,285.89,1031,46,2.1,180,1,80
201804232010,4,23,20,10,285.89,1031,46,2.1,180,1,80
201804232011,4,23,20,11,285.89,1031,46,2.1,180,1,80
201804232012,4,23,20,12,285.89,1031,46,2.1,180,1,80
201804232013,4,23,20,13,285.89,1031,46,2.1,180,1,80
201804232014,4,23,20,14,285.89,1031,46,2.1,180,1,80
201804232015,4,23,20,15,285.89,1031,46,2.1,180,1,80
201804232016,4,23,20,16,285.89,1031,46,2.1,180,1,80
201804232017,4,23,20,17,285.89,1031,46,2.1,180,1,80
201804232018,4,23,20,18,285.89,1031,46,2.1,180,1,80
201804232019,4,23,20,19,284.78,1031,46,2.1,180,1,80
201804232020,4,23,20,20,284.78,1031,46,2.1,180,1,80
201804232021,4,23,20,21,284.78,1031,46,2.1,180,1,80
201804232022,4,23,20,22,284.78,1031,46,2.1,180,1,80
201804232023,4,23,20,23,284.78,1031,46,2.1,180,1,80
201804232024,4,23,20,24,284.78,1031,46,2.1,180,1,80
201804232025,4,23,20,25,284.78,1031,46,2.1,180,1,80
201804232026,4,23,20,26,284.78,1031,46,2.1,180,1,80
201804232027,4,23,20,27,284.78,1031,46,2.1,180,1,80
201804232028,4,23,20,28,284.78,1031,46,2.1,180,1,80
201804232029,4,23,20,29,284.78,1031,46,2.1,180,1,80
201804232030,4,23,20,30,284.57,1030,62,2.56,157,1,80
201804232031,4,23,20,31,284.57,1030,62,2.56,157,1,80
201804232032,4,23,20,32,284.57,1030,62,2.56,157,1,80
201804232033,4,23,20,33,284.57,1030,62,2.56,157,1,80
201804232034,4,23,20,34,284.57,1030,62,2.56,157,1,80
201804232035,4,23,20,35,284.57,1030,62,2.56,157,1,80
201804232036,4,23,20,36,284.57,1030,62,2.56,157,1,80
201804232037,4,23,20,37,284.57,1030,62,2.56,157,1,80
201804232038,4,23,20,38,284.57,1030,62,2.56,157,1,80
201804232039,4,23,20,39,284.57,1030,62,2.56,157,1,80
201804232040,4,23,20,40,284.57,1030,62,2.56,157,1,80
201804232041,4,23,20,41,284.57,1030,62,2.56,157,1,80
201804232042,4,23,20,42,284.57,1030,62,2.56,157,1,80
201804232043,4,23,20,43,284.57,1030,62,2.56,157,1,80
201804232044,4,23,20,44,284.57,1030,62,2.56,157,1,80
201804232045,4,23,20,45,284.57,1030,62,2.56,157,1,80
201804232046,4,23,20,46,284.57,1030,62,2.56,157,1,80
201804232047,4,23,20,47,284.57,1030,62,2.56,157,1,80
201804232048,4,23,20,48,284.57,1030,62,2.56,157,1,80
201804232049,4,23,20,49,284.57,1030,62,2.56,157,1,80
201804232050,4,23,20,50,284.57,1030,62,2.56,157,1,80
201804232051,4,23,20,51,284.57,1030,62,2.56,157,1,80
201804232052,4,23,20,52,284.57,1030,62,2.56,157,1,80
201804232053,4,23,20,53,284.57,1030,62,2.56,157,1,80
201804232054,4,23,20,54,284.57,1030,62,2.56,157,1,80
201804232055,4,23,20,55,284.57,1030,62,2.56,157,1,80
201804232056,4,23,20,56,284.57,1030,62,2.56,157,1,80
201804232057,4,23,20,57,284.57,1030,62,2.56,157,1,80
201804232058,4,23,20,58,284.57,1030,62,2.56,157,1,80
201804232059,4,23,20,59,284.57,1030,62,2.56,157,1,80
