201804240300,4,24,3,0,279.91,1030,81,1.51,169.5,1,80
201804240301,4,24,3,1,279.91,1030,81,1.51,169.5,1,80
201804240302,4,24,3,2,279.91,1030,81,1.51,169.5,1,80
201804240303,4,24,3,3,279.91,1030,81,1.51,169.5,1,80
201804240304,4,24,3,4,279.91,1030,81,1.51,169.5,1,80
201804240305,4,24,3,5,279.91,1030,81,1.51,169.5,1,80
201804240306,4,24,3,6,279.91,1030,81,1.51,169.5,1,80
201804240307,4,24,3,7,279.91,1030,81,1.51,169.5,1,80
201804240308,4,24,3,8,279.91,1030,81,1.51,169.5,1,80
201804240309,4,24,3,9,279.91,1030,81,1.51,169.5,1,80
201804240310,4,24,3,10,279.91,1030,81,1.51,169.5,1,80
201804240311,4,24,3,11,279.91,1030,81,1.51,169.5,1,80
201804240312,4,24,3,12,279.9,1030,81,1.86,176.006,1,80
201804240313,4,24,3,13,279.9,1030,81,1.86,176.006,1,80
201804240314,4,24,3,14,279.9,1030,81,1.86,176.006,1,80
201804240315,4,24,3,15,279.9,1030,81,1.86,176.006,1,80
201804240316,4,24,3,16,279.9,1030,81,1.86,176.006,1,80
201804240317,4,24,3,17,279.9,1030,81,1.86,176.006,1,80
201804240318,4,24,3,18,279.9,1030,81,1.86,176.006,1,80
201804240319,4,24,3,19,279.9,1030,81,1.86,176.006,1,80
201804240320,4,24,3,20,279.9,1030,81,1.86,176.006,1,80
201804240321,4,24,3,21,279.9,1030,81,1.86,176.006,1,80
201804240322,4,24,3,22,278.83,1030,76,1.5,40,1,80
201804240323,4,24,3,23,278.83,1030,76,1.5,40,1,80
201804240324,4,24,3,24,278.83,1030,76,1.5,40,1,80
201804240325,4,24,3,25,278.83,1030,76,1.5,40,1,80
201804240326,4,24,3,26,278.83,1030,76,1.5,40,1,80
201804240327,4,24,3,27,278.83,1030,76,1.5,40,1,80
201804240328,4,24,3,28,278.83,1030,76,1.5,40,1,80
201804240329,4,24,3,29,278.83,1030,76,1.5,40,1,80
201804240330,4,24,3,30,278.83,1030,76,1.5,40,1,80
201804240331,4,24,3,31,278.83,1030,76,1.5,40,1,80
201804240332,4,24,3,32,278.83,1030,76,1.5,40,1,80
201804240333,4,24,3,33,278.83,1030,76,1.5,40,1,80
201804240334,4,24,3,34,278.83,1030,76,1.5,40,1,80
201804240335,4,24,3,35,278.83,1030,76,1.5,40,1,80
201804240336,4,24,3,36,278.83,1030,76,1.5,40,1,80
201804240337,4,24,3,37,278.83,1030,76,1.5,40,1,80
201804240338,4,24,3,38,278.83,1030,76,1.5,40,1,80
201804240339,4,24,3,39,278.83,1030,76,1.5,40,1,80
201804240340,4,24,3,40,278.83,1030,76,1.5,40,1,80
201804240341,4,24,3,41,278.83,1030,76,1.5,40,1,80
201804240342,4,24,3,42,278.83,1030,76,1.5,40,1,80
201804240343,4,24,3,43,278.91,1030,75,1.31,132.007,1,70
201804240344,4,24,3,44,278.91,1030,75,1.31,132.007,1,70
201804240345,4,24,3,45,278.91,1030,75,1.31,132.007,1,70
201804240346,4,24,3,46,278.91,1030,75,1.31,132.007,1,70
201804240347,4,24,3,47,278.91,1030,75,1.31,132.007,1,70
201804240348,4,24,3,48,278.91,1030,75,1.31,132.007,1,70
201804240349,4,24,3,49,278.91,1030,75,1.31,132.007,1,70
201804240350,4,24,3,50,278.91,1030,75,1.31,132.007,1,70
201804240351,4,24,3,51,278.91,1030,75,1.31,132.007,1,70
201804240352,4,24,3,52,278.91,1030,75,1.31,132.007,1,70
201804240353,4,24,3,53,278.91,1030,75,1.31,132.007,1,70
201804240354,4,24,3,54,278.91,1030,75,1.31,132.007,1,70
201804240355,4,24,3,55,278.91,1030,75,1.31,132.007,1,70
201804240356,4,24,3,56,278.91,1030,75,1.31,132.007,1,70
201804240357,4,24,3,57,278.91,1030,75,1.31,132.007,1,70
201804240358,4,24,3,58,278.91,1030,75,1.31,132.007,1,70
201804240359,4,24,3,59,278.91,1030,75,1.31,132.007,1,70
